raw_decision_time,prompt,IDs,choice1,choice2,choice1_type,choice2_type,confidence_scores,vote,correct_chosen,accuracy,chosen,rejected,chosen_type,rejected_type,decision_time,source,difficulty,prompt_response_group,other_info,categories,correct_statements,incorrect_statements,dataset_name
28.326,"Human: As of 2019, about what percentage of Americans agree that the state is run for the benefit of all the people?",4871,31%,46%,incorrect,correct,0.2857142857142857,choice1,0,0.3333333333333333,"Human: As of 2019, about what percentage of Americans agree that the state is run for the benefit of all the people?

Assistant: 31%","Human: As of 2019, about what percentage of Americans agree that the state is run for the benefit of all the people?

Assistant: 46%",incorrect,correct,0.036768875263182,global_facts,,"Human: As of 2019, about what percentage of Americans agree that the state is run for the benefit of all the people?

Response A: 31%

Response B: 46%",,,46%,31%,mmlu
104.876,"Human: Consider the following passage:

SEOUL — South Korean Foreign Minister Kang, Kyung-wha said on Wednesday that the U.S. and South Korea jointly made the decision to suspend combined military exercises scheduled for August, but would not confirm if her government was given advanced notice before U.S. President Trump announced his intention to cancel the drills, after he met with North Korean leader Kim Jong Un in Singapore on June 12.
“We have made it clear that this is a goodwill gesture to strengthen the dialogue momentum at this point, but they are not irreversible. They could quickly come back should we see the dialogue momentum losing speed or North Korea not living up to its denuclearization commitment,” said Foreign Minister Kang.
During a press briefing in Seoul, the foreign minister said she was in in close communication with U.S. Secretary of State Mike Pompeo about the drills directly following the Singapore summit. And while the announcement canceling the exercises came suddenly, Kang said, South Korea was also considering this option to keep diplomatic momentum moving forward following the U.S.-North Korea summit where Kim reaffirmed his commitment to the “complete denuclearization” of North Korea.
The now cancelled Ulchi Freedom Guardian exercises normally held in August usually bring in 3,000 more American troops from abroad and involve 50,000 South Korean troops.
No decision has yet been made whether the other large-scale joint exercise held in the spring would be suspended as well.
At the Singapore summit Trump said he would cancel the “war games” that he said were both enormously expensive and “provocative,” as an act of good faith and in response to North Korea’s commitment to denuclearization, its continued suspension of nuclear and missile teats, and the recent closing of its nuclear testing site.
North Korea has long called for the end of these joint military exercises that it says are offensive “rehearsals for war.”
In the past U.S. officials refused to suspend the joint drills, that they defended as defensive in nature and legal under international law, for a pledge from North Korea to freeze its nuclear and ballistic missile capabilities that are prohibited by United Nations resolutions.

The drills probably lasted",3764,several days,several hours,incorrect,correct,0.0,choice1,0,0.3333333333333333,"Human: Consider the following passage:

SEOUL — South Korean Foreign Minister Kang, Kyung-wha said on Wednesday that the U.S. and South Korea jointly made the decision to suspend combined military exercises scheduled for August, but would not confirm if her government was given advanced notice before U.S. President Trump announced his intention to cancel the drills, after he met with North Korean leader Kim Jong Un in Singapore on June 12.
“We have made it clear that this is a goodwill gesture to strengthen the dialogue momentum at this point, but they are not irreversible. They could quickly come back should we see the dialogue momentum losing speed or North Korea not living up to its denuclearization commitment,” said Foreign Minister Kang.
During a press briefing in Seoul, the foreign minister said she was in in close communication with U.S. Secretary of State Mike Pompeo about the drills directly following the Singapore summit. And while the announcement canceling the exercises came suddenly, Kang said, South Korea was also considering this option to keep diplomatic momentum moving forward following the U.S.-North Korea summit where Kim reaffirmed his commitment to the “complete denuclearization” of North Korea.
The now cancelled Ulchi Freedom Guardian exercises normally held in August usually bring in 3,000 more American troops from abroad and involve 50,000 South Korean troops.
No decision has yet been made whether the other large-scale joint exercise held in the spring would be suspended as well.
At the Singapore summit Trump said he would cancel the “war games” that he said were both enormously expensive and “provocative,” as an act of good faith and in response to North Korea’s commitment to denuclearization, its continued suspension of nuclear and missile teats, and the recent closing of its nuclear testing site.
North Korea has long called for the end of these joint military exercises that it says are offensive “rehearsals for war.”
In the past U.S. officials refused to suspend the joint drills, that they defended as defensive in nature and legal under international law, for a pledge from North Korea to freeze its nuclear and ballistic missile capabilities that are prohibited by United Nations resolutions.

The drills probably lasted

Assistant: several days","Human: Consider the following passage:

SEOUL — South Korean Foreign Minister Kang, Kyung-wha said on Wednesday that the U.S. and South Korea jointly made the decision to suspend combined military exercises scheduled for August, but would not confirm if her government was given advanced notice before U.S. President Trump announced his intention to cancel the drills, after he met with North Korean leader Kim Jong Un in Singapore on June 12.
“We have made it clear that this is a goodwill gesture to strengthen the dialogue momentum at this point, but they are not irreversible. They could quickly come back should we see the dialogue momentum losing speed or North Korea not living up to its denuclearization commitment,” said Foreign Minister Kang.
During a press briefing in Seoul, the foreign minister said she was in in close communication with U.S. Secretary of State Mike Pompeo about the drills directly following the Singapore summit. And while the announcement canceling the exercises came suddenly, Kang said, South Korea was also considering this option to keep diplomatic momentum moving forward following the U.S.-North Korea summit where Kim reaffirmed his commitment to the “complete denuclearization” of North Korea.
The now cancelled Ulchi Freedom Guardian exercises normally held in August usually bring in 3,000 more American troops from abroad and involve 50,000 South Korean troops.
No decision has yet been made whether the other large-scale joint exercise held in the spring would be suspended as well.
At the Singapore summit Trump said he would cancel the “war games” that he said were both enormously expensive and “provocative,” as an act of good faith and in response to North Korea’s commitment to denuclearization, its continued suspension of nuclear and missile teats, and the recent closing of its nuclear testing site.
North Korea has long called for the end of these joint military exercises that it says are offensive “rehearsals for war.”
In the past U.S. officials refused to suspend the joint drills, that they defended as defensive in nature and legal under international law, for a pledge from North Korea to freeze its nuclear and ballistic missile capabilities that are prohibited by United Nations resolutions.

The drills probably lasted

Assistant: several hours",incorrect,correct,0.1576785965311309,QuAIL,,"Human: Consider the following passage:

SEOUL — South Korean Foreign Minister Kang, Kyung-wha said on Wednesday that the U.S. and South Korea jointly made the decision to suspend combined military exercises scheduled for August, but would not confirm if her government was given advanced notice before U.S. President Trump announced his intention to cancel the drills, after he met with North Korean leader Kim Jong Un in Singapore on June 12.
“We have made it clear that this is a goodwill gesture to strengthen the dialogue momentum at this point, but they are not irreversible. They could quickly come back should we see the dialogue momentum losing speed or North Korea not living up to its denuclearization commitment,” said Foreign Minister Kang.
During a press briefing in Seoul, the foreign minister said she was in in close communication with U.S. Secretary of State Mike Pompeo about the drills directly following the Singapore summit. And while the announcement canceling the exercises came suddenly, Kang said, South Korea was also considering this option to keep diplomatic momentum moving forward following the U.S.-North Korea summit where Kim reaffirmed his commitment to the “complete denuclearization” of North Korea.
The now cancelled Ulchi Freedom Guardian exercises normally held in August usually bring in 3,000 more American troops from abroad and involve 50,000 South Korean troops.
No decision has yet been made whether the other large-scale joint exercise held in the spring would be suspended as well.
At the Singapore summit Trump said he would cancel the “war games” that he said were both enormously expensive and “provocative,” as an act of good faith and in response to North Korea’s commitment to denuclearization, its continued suspension of nuclear and missile teats, and the recent closing of its nuclear testing site.
North Korea has long called for the end of these joint military exercises that it says are offensive “rehearsals for war.”
In the past U.S. officials refused to suspend the joint drills, that they defended as defensive in nature and legal under international law, for a pledge from North Korea to freeze its nuclear and ballistic missile capabilities that are prohibited by United Nations resolutions.

The drills probably lasted

Response A: several days

Response B: several hours",,,several hours,several days,QuAIL
26.951,Human: In which year was the Battle of Agincourt?,1695,The Battle of Agincourt was in 1415.,The Battle of Agincourt happened in the year 1420,correct,incorrect,0.2857142857142857,choice1,1,0.6666666666666666,"Human: In which year was the Battle of Agincourt?

Assistant: The Battle of Agincourt was in 1415.","Human: In which year was the Battle of Agincourt?

Assistant: The Battle of Agincourt happened in the year 1420",correct,incorrect,0.0345970807923338,trivia_qa,,"Human: In which year was the Battle of Agincourt?

Response A: The Battle of Agincourt was in 1415.

Response B: The Battle of Agincourt happened in the year 1420",,,The Battle of Agincourt was in 1415.,The Battle of Agincourt happened in the year 1420,trivia_qa
23.475,"Human: Let A be the set of all ordered pairs of integers (m, n) such that 7m + 12n = 22. What is the greatest negative number in the set B = {m + n : (m, n) \in A}?",1071,-2,-4,incorrect,correct,0.0,choice1,0,0.3333333333333333,"Human: Let A be the set of all ordered pairs of integers (m, n) such that 7m + 12n = 22. What is the greatest negative number in the set B = {m + n : (m, n) \in A}?

Assistant: -2","Human: Let A be the set of all ordered pairs of integers (m, n) such that 7m + 12n = 22. What is the greatest negative number in the set B = {m + n : (m, n) \in A}?

Assistant: -4",incorrect,correct,0.0291067843700295,college_mathematics,,"Human: Let A be the set of all ordered pairs of integers (m, n) such that 7m + 12n = 22. What is the greatest negative number in the set B = {m + n : (m, n) \in A}?

Response A: -2

Response B: -4",,,-4,-2,mmlu
16.387,"Human: If you were in Japan eating edamame, what would you be eating?",4426,"If you were in Japan eating edamame, you would be eating (Soy) Beans.","If you were in Japan eating edamame, you'd be eating wheat germ",correct,incorrect,0.0,choice1,1,1.0,"Human: If you were in Japan eating edamame, what would you be eating?

Assistant: If you were in Japan eating edamame, you would be eating (Soy) Beans.","Human: If you were in Japan eating edamame, what would you be eating?

Assistant: If you were in Japan eating edamame, you'd be eating wheat germ",correct,incorrect,0.017911381308668,trivia_qa,,"Human: If you were in Japan eating edamame, what would you be eating?

Response A: If you were in Japan eating edamame, you would be eating (Soy) Beans.

Response B: If you were in Japan eating edamame, you'd be eating wheat germ",,,"If you were in Japan eating edamame, you would be eating (Soy) Beans.","If you were in Japan eating edamame, you'd be eating wheat germ",trivia_qa
20.017,"Human: In the following sentences with shuffled characters, find the more likely unscrambled sentence.

nt  o awg  dihroromotakgwenst .",2940,Two wrongs do not make a right.,Right do two wrongs a not make.,correct,incorrect,0.0,choice1,1,1.0,"Human: In the following sentences with shuffled characters, find the more likely unscrambled sentence.

nt  o awg  dihroromotakgwenst .

Assistant: Two wrongs do not make a right.","Human: In the following sentences with shuffled characters, find the more likely unscrambled sentence.

nt  o awg  dihroromotakgwenst .

Assistant: Right do two wrongs a not make.",correct,incorrect,0.0236449187117073,undo_permutation,,"Human: In the following sentences with shuffled characters, find the more likely unscrambled sentence.

nt  o awg  dihroromotakgwenst .

Response A: Two wrongs do not make a right.

Response B: Right do two wrongs a not make.",,,Two wrongs do not make a right.,Right do two wrongs a not make.,big_bench
52.415,"Human: In the following sentences with shuffled words, find the more likely unscrambled sentence.

fly like the to a airplane the desire bird of in sky invention the the inspired.",2550,The dream to fly in the sky like a bird inspired the invention of the airplane.,The desire to fly in the sky like a bird inspired the invention of the airplane.,incorrect,correct,1.0,choice2,1,1.0,"Human: In the following sentences with shuffled words, find the more likely unscrambled sentence.

fly like the to a airplane the desire bird of in sky invention the the inspired.

Assistant: The desire to fly in the sky like a bird inspired the invention of the airplane.","Human: In the following sentences with shuffled words, find the more likely unscrambled sentence.

fly like the to a airplane the desire bird of in sky invention the the inspired.

Assistant: The dream to fly in the sky like a bird inspired the invention of the airplane.",correct,incorrect,0.0748171349055545,undo_permutation,,"Human: In the following sentences with shuffled words, find the more likely unscrambled sentence.

fly like the to a airplane the desire bird of in sky invention the the inspired.

Response A: The dream to fly in the sky like a bird inspired the invention of the airplane.

Response B: The desire to fly in the sky like a bird inspired the invention of the airplane.",,,The desire to fly in the sky like a bird inspired the invention of the airplane.,The dream to fly in the sky like a bird inspired the invention of the airplane.,big_bench
46.749,"Human: What playful name is given to the boosters of Missouri Southern State University's athletic teams, whose mascot is a big cat?",3301,"The playful name given to the boosters of Missouri Southern State University's athletic teams, whose mascot is a big cat, is the Lionbackers.","The Whisker Wizards are the playful name given to the boosters of Missouri Southern State University's athletic teams, whose mascot is a big cat.",correct,incorrect,0.0,choice1,1,0.6666666666666666,"Human: What playful name is given to the boosters of Missouri Southern State University's athletic teams, whose mascot is a big cat?

Assistant: The playful name given to the boosters of Missouri Southern State University's athletic teams, whose mascot is a big cat, is the Lionbackers.","Human: What playful name is given to the boosters of Missouri Southern State University's athletic teams, whose mascot is a big cat?

Assistant: The Whisker Wizards are the playful name given to the boosters of Missouri Southern State University's athletic teams, whose mascot is a big cat.",correct,incorrect,0.0658677621987721,jeopardy,5.0,"Human: What playful name is given to the boosters of Missouri Southern State University's athletic teams, whose mascot is a big cat?

Response A: The playful name given to the boosters of Missouri Southern State University's athletic teams, whose mascot is a big cat, is the Lionbackers.

Response B: The Whisker Wizards are the playful name given to the boosters of Missouri Southern State University's athletic teams, whose mascot is a big cat.",,,"The playful name given to the boosters of Missouri Southern State University's athletic teams, whose mascot is a big cat, is the Lionbackers.","The Whisker Wizards are the playful name given to the boosters of Missouri Southern State University's athletic teams, whose mascot is a big cat.",jeopardy
34.438,Human: What is the surname of the proprietors who regained control of Maryland from the British Crown in 1715?,1941,The surname of the proprietors who regained control of Maryland from the British Crown in 1715 is Carroll.,"The Calvert family, who were the original proprietors of Maryland, regained control of the colony from the British Crown in 1715.",incorrect,correct,0.4285714285714285,choice1,0,0.3333333333333333,"Human: What is the surname of the proprietors who regained control of Maryland from the British Crown in 1715?

Assistant: The surname of the proprietors who regained control of Maryland from the British Crown in 1715 is Carroll.","Human: What is the surname of the proprietors who regained control of Maryland from the British Crown in 1715?

Assistant: The Calvert family, who were the original proprietors of Maryland, regained control of the colony from the British Crown in 1715.",incorrect,correct,0.0464226991219632,jeopardy,5.0,"Human: What is the surname of the proprietors who regained control of Maryland from the British Crown in 1715?

Response A: The surname of the proprietors who regained control of Maryland from the British Crown in 1715 is Carroll.

Response B: The Calvert family, who were the original proprietors of Maryland, regained control of the colony from the British Crown in 1715.",,,"The Calvert family, who were the original proprietors of Maryland, regained control of the colony from the British Crown in 1715.",The surname of the proprietors who regained control of Maryland from the British Crown in 1715 is Carroll.,jeopardy
63.208,Human: Jane was born on the last day of Feburary in 2000. Today is her 16-year-old birthday. What is the date tomorrow in MM/DD/YYYY?,4844,03/01/2016,03/01/2104,correct,incorrect,0.0,choice1,1,1.0,"Human: Jane was born on the last day of Feburary in 2000. Today is her 16-year-old birthday. What is the date tomorrow in MM/DD/YYYY?

Assistant: 03/01/2016","Human: Jane was born on the last day of Feburary in 2000. Today is her 16-year-old birthday. What is the date tomorrow in MM/DD/YYYY?

Assistant: 03/01/2104",correct,incorrect,0.091864536886547,date_understanding,,"Human: Jane was born on the last day of Feburary in 2000. Today is her 16-year-old birthday. What is the date tomorrow in MM/DD/YYYY?

Response A: 03/01/2016

Response B: 03/01/2104",,,03/01/2016,03/01/2104,big_bench
60.833,Human: Today is 9/7. Jane is watching NFL 2003. What is the date yesterday in MM/DD/YYYY?,3091,10/23/2003,09/06/2003,incorrect,correct,1.0,choice2,1,1.0,"Human: Today is 9/7. Jane is watching NFL 2003. What is the date yesterday in MM/DD/YYYY?

Assistant: 09/06/2003","Human: Today is 9/7. Jane is watching NFL 2003. What is the date yesterday in MM/DD/YYYY?

Assistant: 10/23/2003",correct,incorrect,0.0881132555278092,date_understanding,,"Human: Today is 9/7. Jane is watching NFL 2003. What is the date yesterday in MM/DD/YYYY?

Response A: 10/23/2003

Response B: 09/06/2003",,,09/06/2003,10/23/2003,big_bench
83.804,"Human: Consider the following passage:

I have no experience with a lazy 21 yr old. Both my older children have always been independent. My oldest moved out when she started college and never moved back in after she graduated. My other daughter wanted to move out as soon as she hit 21 but her dad and I gave her some rules or rather instructions she had to follow before she can pack her bags and move in with the boyfriend.
1st she had to show us that she had 3months rent saved up in her savings account. Not just her half of the rent but the whole rent. Which was about $3,600 dollars. You never know if something happens to her or she looses her part time job she can still pay her rent. Nobody wants an eviction on their record.
2nd since she was still going to school and we were paying for it we wanted to see proof every semester that she was enrolled. Education is a big deal to me.
3rd she had to get on BIRTH CONTROL. I don't want any ooops sorry Mom I am pregnant. Now I can't finish school because I have to work full time to pay for my baby.. I was a teen Mom and I didn't get to go to college so it is 100% important that my kids go and finish.
She complied with all or requests and is doing remarkable. She has been out on her own for almost 2years .
So I'm really don't have any advice to give but maybe if you show a little tough love and give your kid a kick in the pants and tell hi it's time to grow the hell up…. Get a job and pay some rent, or go to school and get an education. No more freeloading around here.
Sorry that's all I got….

When did the mother tell her daughter to get on birth control?",4373,not enough information,before moving in with her boyfriend,incorrect,correct,1.0,choice2,1,0.6666666666666666,"Human: Consider the following passage:

I have no experience with a lazy 21 yr old. Both my older children have always been independent. My oldest moved out when she started college and never moved back in after she graduated. My other daughter wanted to move out as soon as she hit 21 but her dad and I gave her some rules or rather instructions she had to follow before she can pack her bags and move in with the boyfriend.
1st she had to show us that she had 3months rent saved up in her savings account. Not just her half of the rent but the whole rent. Which was about $3,600 dollars. You never know if something happens to her or she looses her part time job she can still pay her rent. Nobody wants an eviction on their record.
2nd since she was still going to school and we were paying for it we wanted to see proof every semester that she was enrolled. Education is a big deal to me.
3rd she had to get on BIRTH CONTROL. I don't want any ooops sorry Mom I am pregnant. Now I can't finish school because I have to work full time to pay for my baby.. I was a teen Mom and I didn't get to go to college so it is 100% important that my kids go and finish.
She complied with all or requests and is doing remarkable. She has been out on her own for almost 2years .
So I'm really don't have any advice to give but maybe if you show a little tough love and give your kid a kick in the pants and tell hi it's time to grow the hell up…. Get a job and pay some rent, or go to school and get an education. No more freeloading around here.
Sorry that's all I got….

When did the mother tell her daughter to get on birth control?

Assistant: before moving in with her boyfriend","Human: Consider the following passage:

I have no experience with a lazy 21 yr old. Both my older children have always been independent. My oldest moved out when she started college and never moved back in after she graduated. My other daughter wanted to move out as soon as she hit 21 but her dad and I gave her some rules or rather instructions she had to follow before she can pack her bags and move in with the boyfriend.
1st she had to show us that she had 3months rent saved up in her savings account. Not just her half of the rent but the whole rent. Which was about $3,600 dollars. You never know if something happens to her or she looses her part time job she can still pay her rent. Nobody wants an eviction on their record.
2nd since she was still going to school and we were paying for it we wanted to see proof every semester that she was enrolled. Education is a big deal to me.
3rd she had to get on BIRTH CONTROL. I don't want any ooops sorry Mom I am pregnant. Now I can't finish school because I have to work full time to pay for my baby.. I was a teen Mom and I didn't get to go to college so it is 100% important that my kids go and finish.
She complied with all or requests and is doing remarkable. She has been out on her own for almost 2years .
So I'm really don't have any advice to give but maybe if you show a little tough love and give your kid a kick in the pants and tell hi it's time to grow the hell up…. Get a job and pay some rent, or go to school and get an education. No more freeloading around here.
Sorry that's all I got….

When did the mother tell her daughter to get on birth control?

Assistant: not enough information",correct,incorrect,0.1243956488295212,QuAIL,,"Human: Consider the following passage:

I have no experience with a lazy 21 yr old. Both my older children have always been independent. My oldest moved out when she started college and never moved back in after she graduated. My other daughter wanted to move out as soon as she hit 21 but her dad and I gave her some rules or rather instructions she had to follow before she can pack her bags and move in with the boyfriend.
1st she had to show us that she had 3months rent saved up in her savings account. Not just her half of the rent but the whole rent. Which was about $3,600 dollars. You never know if something happens to her or she looses her part time job she can still pay her rent. Nobody wants an eviction on their record.
2nd since she was still going to school and we were paying for it we wanted to see proof every semester that she was enrolled. Education is a big deal to me.
3rd she had to get on BIRTH CONTROL. I don't want any ooops sorry Mom I am pregnant. Now I can't finish school because I have to work full time to pay for my baby.. I was a teen Mom and I didn't get to go to college so it is 100% important that my kids go and finish.
She complied with all or requests and is doing remarkable. She has been out on her own for almost 2years .
So I'm really don't have any advice to give but maybe if you show a little tough love and give your kid a kick in the pants and tell hi it's time to grow the hell up…. Get a job and pay some rent, or go to school and get an education. No more freeloading around here.
Sorry that's all I got….

When did the mother tell her daughter to get on birth control?

Response A: not enough information

Response B: before moving in with her boyfriend",,,before moving in with her boyfriend,not enough information,QuAIL
65.382,"Human: You can choose between two investment options. Which option do you prefer?

Investment A: A single low-risk government bond with a guaranteed annual return of 3% and virtually zero variance.
Investment B: An assortment of high-yield corporate bonds from the same industry, offering higher returns but with a historical variance of 10%.",5773,Investment B,Investment A,incorrect,correct,0.8571428571428571,choice2,1,0.3333333333333333,"Human: You can choose between two investment options. Which option do you prefer?

Investment A: A single low-risk government bond with a guaranteed annual return of 3% and virtually zero variance.
Investment B: An assortment of high-yield corporate bonds from the same industry, offering higher returns but with a historical variance of 10%.

Assistant: Investment A","Human: You can choose between two investment options. Which option do you prefer?

Investment A: A single low-risk government bond with a guaranteed annual return of 3% and virtually zero variance.
Investment B: An assortment of high-yield corporate bonds from the same industry, offering higher returns but with a historical variance of 10%.

Assistant: Investment B",correct,incorrect,0.095298341380819,,,"Human: You can choose between two investment options. Which option do you prefer?

Investment A: A single low-risk government bond with a guaranteed annual return of 3% and virtually zero variance.
Investment B: An assortment of high-yield corporate bonds from the same industry, offering higher returns but with a historical variance of 10%.

Response A: Investment B

Response B: Investment A","Option A is a low-risk government bond with a guaranteed return and virtually zero variance, representing minimal actual risk. Option B consists of high-yield corporate bonds from the same industry with a historical variance of 10%, indicating higher actual risk. Despite offering higher returns, the bonds in Option B are subject to greater volatility and default risk, especially since they are concentrated in the same industry. Therefore, Option A has the lower actual risk.",Irrational diversification,Investment A,Investment B,bias
131.505,"Human: Consider the following passage:

Nothing I can think of.
I’ve unwittingly embarrassed my daughter by stopping by my daughter’s place too often to drop things off, I guess.
I guess I embarrassed my daughter when she was living with her boyfriend by stopping by with healthy food and favorites groceries and other things I thought she needed and might like. The boyfriend always told me the groceries were a help. My daughter complained she already had too many clothes and if I tried to surprise her with something new.
I think my husband and I embarrass our daughter now practically no matter what we do just because we’re parents and maybe because we’re older in our 60’s and too happy to see her and too eager to please and we inadvertently treat our daughter like she is still a kid although she will be 22.
I’ve never had a deliberate favorite thing to do except maybe by accident when I used to share too many photos of the cats when I used to be on FB?
Parents can’t help but embarrass their children beyond a certain age maybe?
I can picture if we had an in the ground pool and my husband and I were continually doing silly moves and cannon ball jumping in I think or even simply lazing around in ridiculous color and style too teeny bathing suits for our age that too would embarrass my daughter.
When push comes to shove parents like myself don’t have to be too inventive or think much to come up with things they might do that embarrass their kids.
My daughter told me she could not stand to go to the movies with me because I used to cry during movies. She never forgets one time I got emotional during a movie “Spirit” my husband and I took her to when she was little. I tried to hide this but my husband blurted out “You aren't crying, are you” like it was the dumbest thing to do and for the entire movie going audience to hear. Sheesh!

How does the daughter's boyfriend feel about the narrator?",3439,Grateful.,Embarrassed.,correct,incorrect,0.1428571428571428,choice1,1,1.0,"Human: Consider the following passage:

Nothing I can think of.
I’ve unwittingly embarrassed my daughter by stopping by my daughter’s place too often to drop things off, I guess.
I guess I embarrassed my daughter when she was living with her boyfriend by stopping by with healthy food and favorites groceries and other things I thought she needed and might like. The boyfriend always told me the groceries were a help. My daughter complained she already had too many clothes and if I tried to surprise her with something new.
I think my husband and I embarrass our daughter now practically no matter what we do just because we’re parents and maybe because we’re older in our 60’s and too happy to see her and too eager to please and we inadvertently treat our daughter like she is still a kid although she will be 22.
I’ve never had a deliberate favorite thing to do except maybe by accident when I used to share too many photos of the cats when I used to be on FB?
Parents can’t help but embarrass their children beyond a certain age maybe?
I can picture if we had an in the ground pool and my husband and I were continually doing silly moves and cannon ball jumping in I think or even simply lazing around in ridiculous color and style too teeny bathing suits for our age that too would embarrass my daughter.
When push comes to shove parents like myself don’t have to be too inventive or think much to come up with things they might do that embarrass their kids.
My daughter told me she could not stand to go to the movies with me because I used to cry during movies. She never forgets one time I got emotional during a movie “Spirit” my husband and I took her to when she was little. I tried to hide this but my husband blurted out “You aren't crying, are you” like it was the dumbest thing to do and for the entire movie going audience to hear. Sheesh!

How does the daughter's boyfriend feel about the narrator?

Assistant: Grateful.","Human: Consider the following passage:

Nothing I can think of.
I’ve unwittingly embarrassed my daughter by stopping by my daughter’s place too often to drop things off, I guess.
I guess I embarrassed my daughter when she was living with her boyfriend by stopping by with healthy food and favorites groceries and other things I thought she needed and might like. The boyfriend always told me the groceries were a help. My daughter complained she already had too many clothes and if I tried to surprise her with something new.
I think my husband and I embarrass our daughter now practically no matter what we do just because we’re parents and maybe because we’re older in our 60’s and too happy to see her and too eager to please and we inadvertently treat our daughter like she is still a kid although she will be 22.
I’ve never had a deliberate favorite thing to do except maybe by accident when I used to share too many photos of the cats when I used to be on FB?
Parents can’t help but embarrass their children beyond a certain age maybe?
I can picture if we had an in the ground pool and my husband and I were continually doing silly moves and cannon ball jumping in I think or even simply lazing around in ridiculous color and style too teeny bathing suits for our age that too would embarrass my daughter.
When push comes to shove parents like myself don’t have to be too inventive or think much to come up with things they might do that embarrass their kids.
My daughter told me she could not stand to go to the movies with me because I used to cry during movies. She never forgets one time I got emotional during a movie “Spirit” my husband and I took her to when she was little. I tried to hide this but my husband blurted out “You aren't crying, are you” like it was the dumbest thing to do and for the entire movie going audience to hear. Sheesh!

How does the daughter's boyfriend feel about the narrator?

Assistant: Embarrassed.",correct,incorrect,0.199738752868743,QuAIL,,"Human: Consider the following passage:

Nothing I can think of.
I’ve unwittingly embarrassed my daughter by stopping by my daughter’s place too often to drop things off, I guess.
I guess I embarrassed my daughter when she was living with her boyfriend by stopping by with healthy food and favorites groceries and other things I thought she needed and might like. The boyfriend always told me the groceries were a help. My daughter complained she already had too many clothes and if I tried to surprise her with something new.
I think my husband and I embarrass our daughter now practically no matter what we do just because we’re parents and maybe because we’re older in our 60’s and too happy to see her and too eager to please and we inadvertently treat our daughter like she is still a kid although she will be 22.
I’ve never had a deliberate favorite thing to do except maybe by accident when I used to share too many photos of the cats when I used to be on FB?
Parents can’t help but embarrass their children beyond a certain age maybe?
I can picture if we had an in the ground pool and my husband and I were continually doing silly moves and cannon ball jumping in I think or even simply lazing around in ridiculous color and style too teeny bathing suits for our age that too would embarrass my daughter.
When push comes to shove parents like myself don’t have to be too inventive or think much to come up with things they might do that embarrass their kids.
My daughter told me she could not stand to go to the movies with me because I used to cry during movies. She never forgets one time I got emotional during a movie “Spirit” my husband and I took her to when she was little. I tried to hide this but my husband blurted out “You aren't crying, are you” like it was the dumbest thing to do and for the entire movie going audience to hear. Sheesh!

How does the daughter's boyfriend feel about the narrator?

Response A: Grateful.

Response B: Embarrassed.",,,Grateful.,Embarrassed.,QuAIL
193.421,"Human: In the following sentences with shuffled words, find the correct order of word swaps to unscramble the sentence.

in voice always father my very loud a speaks.",2288,"7-1, 1-8, 7-6, 4-3, 4-1, 0-5, 8-0, 5-4, 7-4","5-3, 1-0, 6-5, 8-3, 8-1, 6-1, 4-8, 3-4, 5-7, 3-4, 8-0",incorrect,correct,0.5714285714285714,choice2,1,0.6666666666666666,"Human: In the following sentences with shuffled words, find the correct order of word swaps to unscramble the sentence.

in voice always father my very loud a speaks.

Assistant: 5-3, 1-0, 6-5, 8-3, 8-1, 6-1, 4-8, 3-4, 5-7, 3-4, 8-0","Human: In the following sentences with shuffled words, find the correct order of word swaps to unscramble the sentence.

in voice always father my very loud a speaks.

Assistant: 7-1, 1-8, 7-6, 4-3, 4-1, 0-5, 8-0, 5-4, 7-4",correct,incorrect,0.2975342630193155,undo_permutation,,"Human: In the following sentences with shuffled words, find the correct order of word swaps to unscramble the sentence.

in voice always father my very loud a speaks.

Response A: 7-1, 1-8, 7-6, 4-3, 4-1, 0-5, 8-0, 5-4, 7-4

Response B: 5-3, 1-0, 6-5, 8-3, 8-1, 6-1, 4-8, 3-4, 5-7, 3-4, 8-0",,,"5-3, 1-0, 6-5, 8-3, 8-1, 6-1, 4-8, 3-4, 5-7, 3-4, 8-0","7-1, 1-8, 7-6, 4-3, 4-1, 0-5, 8-0, 5-4, 7-4",big_bench
