raw_decision_time,prompt,IDs,choice1,choice2,choice1_type,choice2_type,confidence_scores,vote,correct_chosen,accuracy,chosen,rejected,chosen_type,rejected_type,decision_time,source,difficulty,prompt_response_group,other_info,categories,correct_statements,incorrect_statements,dataset_name,ordering
110.275,Human: In which Canadian province is Cape Breton Island located?,1979,Cape Breton Island is located in the province of New Brunswick.,Cape Breton Island is located in the Canadian province of Nova Scotia.,incorrect,correct,1.0,choice2,1,0.6666666666666666,"Human: In which Canadian province is Cape Breton Island located?

Assistant: Cape Breton Island is located in the Canadian province of Nova Scotia.","Human: In which Canadian province is Cape Breton Island located?

Assistant: Cape Breton Island is located in the province of New Brunswick.",correct,incorrect,0.1662062462388468,jeopardy,3.0,"Human: In which Canadian province is Cape Breton Island located?

Response A: Cape Breton Island is located in the province of New Brunswick.

Response B: Cape Breton Island is located in the Canadian province of Nova Scotia.",,,Cape Breton Island is located in the Canadian province of Nova Scotia.,Cape Breton Island is located in the province of New Brunswick.,jeopardy,1
38.773,"Human: Question: Is Alexia a doctor? Which of the following statements is/are sufficient to answer the previous question? 
1. Either Alexia or Jenny is a doctor. 
2. Alexia and Jenny are a doctor and nurse respectively.",1069,Either statement 1 or statement 2 is sufficient,Statement 2 alone is sufficient while statement 1 alone is insufficient,incorrect,correct,0.0,choice1,0,0.6666666666666666,"Human: Question: Is Alexia a doctor? Which of the following statements is/are sufficient to answer the previous question? 
1. Either Alexia or Jenny is a doctor. 
2. Alexia and Jenny are a doctor and nurse respectively.

Assistant: Either statement 1 or statement 2 is sufficient","Human: Question: Is Alexia a doctor? Which of the following statements is/are sufficient to answer the previous question? 
1. Either Alexia or Jenny is a doctor. 
2. Alexia and Jenny are a doctor and nurse respectively.

Assistant: Statement 2 alone is sufficient while statement 1 alone is insufficient",incorrect,correct,0.0532697747809646,evaluating_information_essentiality,,"Human: Question: Is Alexia a doctor? Which of the following statements is/are sufficient to answer the previous question? 
1. Either Alexia or Jenny is a doctor. 
2. Alexia and Jenny are a doctor and nurse respectively.

Response A: Either statement 1 or statement 2 is sufficient

Response B: Statement 2 alone is sufficient while statement 1 alone is insufficient",,,Statement 2 alone is sufficient while statement 1 alone is insufficient,Either statement 1 or statement 2 is sufficient,big_bench,1
68.199,"Human: In the following sentences with shuffled characters, find the more likely unscrambled sentence.

hmo tahho r isatte yk l io fnmhdloswsiene.",1010,Tom has not finished all his homework yet.,Tom has not finished his homework yet.,correct,incorrect,0.0,choice1,1,1.0,"Human: In the following sentences with shuffled characters, find the more likely unscrambled sentence.

hmo tahho r isatte yk l io fnmhdloswsiene.

Assistant: Tom has not finished all his homework yet.","Human: In the following sentences with shuffled characters, find the more likely unscrambled sentence.

hmo tahho r isatte yk l io fnmhdloswsiene.

Assistant: Tom has not finished his homework yet.",correct,incorrect,0.099747755944004,undo_permutation,,"Human: In the following sentences with shuffled characters, find the more likely unscrambled sentence.

hmo tahho r isatte yk l io fnmhdloswsiene.

Response A: Tom has not finished all his homework yet.

Response B: Tom has not finished his homework yet.",,,Tom has not finished all his homework yet.,Tom has not finished his homework yet.,big_bench,1
33.518,"Human: Consider the following passage:

Countess Nicolette de Gobignon pressed a wet cloth tothe King's brow. Though he lay there helpless, still she found him an awesome figure, like a fallen cathedral tower.
Only two other men are as tall, she thought. Amalric and Orlando.
She felt a pang of guilt. How could she be thinking about the troubadour here where her royal master lay slowly dying?
She fixed her eyes on Louis, and on the ivory and wood crucifix that rose and fell on his chest with his labored breathing.
Nicolette felt as if she, too, could hardly breathe. Across the crowded room a fire roared in a huge stone-lined fireplace. The air was stifling. She resented all that made it so, down to the woolen draperies and wall hangings and the thick carpets that sealed in the heat. But she knew that this northern chateau, Pontoise-les-Noyons, a day's ride from Paris, had had to be built to withstand cold, its walls thick and its windows tiny ? so totally unlike the bright, airy Languedoc manor she had grown up in.
Sweat trickled down her brow and stung her eyes. Her breath was coming in little gasps. She felt as if she would faint if she couldn't go outside soon.
Dozens of people, the King's family and courtiers, had packed themselves uselessly into the room, making it even more suffocating. Their whispers, like the buzzing of mosquitoes, irritated Nicolette.
Almost all of them, she was sure, worried more about their own welfare than about the King's. And even Louis's wife and mother, though they grieved for him, were too distracted to do much to alleviate his suffering.
She saw the King's lips quiver, and quickly she bent close to him. Any last words could be terribly important.
""Jerusalem,"" he mumbled. ""Towers - golden. Gates of pearl. Crystal waters."" Then he panted heavily.
""Hush, sire,"" she whispered. ""Rest easy.""

Why is Nicolette so worried about the King?",3535,He is her father,not enough information,incorrect,correct,1.0,choice2,1,1.0,"Human: Consider the following passage:

Countess Nicolette de Gobignon pressed a wet cloth tothe King's brow. Though he lay there helpless, still she found him an awesome figure, like a fallen cathedral tower.
Only two other men are as tall, she thought. Amalric and Orlando.
She felt a pang of guilt. How could she be thinking about the troubadour here where her royal master lay slowly dying?
She fixed her eyes on Louis, and on the ivory and wood crucifix that rose and fell on his chest with his labored breathing.
Nicolette felt as if she, too, could hardly breathe. Across the crowded room a fire roared in a huge stone-lined fireplace. The air was stifling. She resented all that made it so, down to the woolen draperies and wall hangings and the thick carpets that sealed in the heat. But she knew that this northern chateau, Pontoise-les-Noyons, a day's ride from Paris, had had to be built to withstand cold, its walls thick and its windows tiny ? so totally unlike the bright, airy Languedoc manor she had grown up in.
Sweat trickled down her brow and stung her eyes. Her breath was coming in little gasps. She felt as if she would faint if she couldn't go outside soon.
Dozens of people, the King's family and courtiers, had packed themselves uselessly into the room, making it even more suffocating. Their whispers, like the buzzing of mosquitoes, irritated Nicolette.
Almost all of them, she was sure, worried more about their own welfare than about the King's. And even Louis's wife and mother, though they grieved for him, were too distracted to do much to alleviate his suffering.
She saw the King's lips quiver, and quickly she bent close to him. Any last words could be terribly important.
""Jerusalem,"" he mumbled. ""Towers - golden. Gates of pearl. Crystal waters."" Then he panted heavily.
""Hush, sire,"" she whispered. ""Rest easy.""

Why is Nicolette so worried about the King?

Assistant: not enough information","Human: Consider the following passage:

Countess Nicolette de Gobignon pressed a wet cloth tothe King's brow. Though he lay there helpless, still she found him an awesome figure, like a fallen cathedral tower.
Only two other men are as tall, she thought. Amalric and Orlando.
She felt a pang of guilt. How could she be thinking about the troubadour here where her royal master lay slowly dying?
She fixed her eyes on Louis, and on the ivory and wood crucifix that rose and fell on his chest with his labored breathing.
Nicolette felt as if she, too, could hardly breathe. Across the crowded room a fire roared in a huge stone-lined fireplace. The air was stifling. She resented all that made it so, down to the woolen draperies and wall hangings and the thick carpets that sealed in the heat. But she knew that this northern chateau, Pontoise-les-Noyons, a day's ride from Paris, had had to be built to withstand cold, its walls thick and its windows tiny ? so totally unlike the bright, airy Languedoc manor she had grown up in.
Sweat trickled down her brow and stung her eyes. Her breath was coming in little gasps. She felt as if she would faint if she couldn't go outside soon.
Dozens of people, the King's family and courtiers, had packed themselves uselessly into the room, making it even more suffocating. Their whispers, like the buzzing of mosquitoes, irritated Nicolette.
Almost all of them, she was sure, worried more about their own welfare than about the King's. And even Louis's wife and mother, though they grieved for him, were too distracted to do much to alleviate his suffering.
She saw the King's lips quiver, and quickly she bent close to him. Any last words could be terribly important.
""Jerusalem,"" he mumbled. ""Towers - golden. Gates of pearl. Crystal waters."" Then he panted heavily.
""Hush, sire,"" she whispered. ""Rest easy.""

Why is Nicolette so worried about the King?

Assistant: He is her father",correct,incorrect,0.0449695711851048,QuAIL,,"Human: Consider the following passage:

Countess Nicolette de Gobignon pressed a wet cloth tothe King's brow. Though he lay there helpless, still she found him an awesome figure, like a fallen cathedral tower.
Only two other men are as tall, she thought. Amalric and Orlando.
She felt a pang of guilt. How could she be thinking about the troubadour here where her royal master lay slowly dying?
She fixed her eyes on Louis, and on the ivory and wood crucifix that rose and fell on his chest with his labored breathing.
Nicolette felt as if she, too, could hardly breathe. Across the crowded room a fire roared in a huge stone-lined fireplace. The air was stifling. She resented all that made it so, down to the woolen draperies and wall hangings and the thick carpets that sealed in the heat. But she knew that this northern chateau, Pontoise-les-Noyons, a day's ride from Paris, had had to be built to withstand cold, its walls thick and its windows tiny ? so totally unlike the bright, airy Languedoc manor she had grown up in.
Sweat trickled down her brow and stung her eyes. Her breath was coming in little gasps. She felt as if she would faint if she couldn't go outside soon.
Dozens of people, the King's family and courtiers, had packed themselves uselessly into the room, making it even more suffocating. Their whispers, like the buzzing of mosquitoes, irritated Nicolette.
Almost all of them, she was sure, worried more about their own welfare than about the King's. And even Louis's wife and mother, though they grieved for him, were too distracted to do much to alleviate his suffering.
She saw the King's lips quiver, and quickly she bent close to him. Any last words could be terribly important.
""Jerusalem,"" he mumbled. ""Towers - golden. Gates of pearl. Crystal waters."" Then he panted heavily.
""Hush, sire,"" she whispered. ""Rest easy.""

Why is Nicolette so worried about the King?

Response A: He is her father

Response B: not enough information",,,not enough information,He is her father,QuAIL,1
286.533,"Human: The following paragraphs each describe a set of seven objects arranged in a fixed order. The statements are logically consistent within each paragraph.

In an antique car show, there are seven vehicles: a station wagon, a truck, a sedan, a limousine, a convertible, a bus, and a hatchback. The limousine is the newest. The bus is the third-newest. The bus is older than the convertible. The sedan is the third-oldest. The station wagon is older than the truck. The hatchback is the oldest.

Which statement logically follows from the provided paragraph?",1040,The station wagon is the fourth-newest.,The truck is the fourth-newest.,incorrect,correct,0.7142857142857143,choice2,1,0.6666666666666666,"Human: The following paragraphs each describe a set of seven objects arranged in a fixed order. The statements are logically consistent within each paragraph.

In an antique car show, there are seven vehicles: a station wagon, a truck, a sedan, a limousine, a convertible, a bus, and a hatchback. The limousine is the newest. The bus is the third-newest. The bus is older than the convertible. The sedan is the third-oldest. The station wagon is older than the truck. The hatchback is the oldest.

Which statement logically follows from the provided paragraph?

Assistant: The truck is the fourth-newest.","Human: The following paragraphs each describe a set of seven objects arranged in a fixed order. The statements are logically consistent within each paragraph.

In an antique car show, there are seven vehicles: a station wagon, a truck, a sedan, a limousine, a convertible, a bus, and a hatchback. The limousine is the newest. The bus is the third-newest. The bus is older than the convertible. The sedan is the third-oldest. The station wagon is older than the truck. The hatchback is the oldest.

Which statement logically follows from the provided paragraph?

Assistant: The station wagon is the fourth-newest.",correct,incorrect,0.444603446124492,logical_deduction,,"Human: The following paragraphs each describe a set of seven objects arranged in a fixed order. The statements are logically consistent within each paragraph.

In an antique car show, there are seven vehicles: a station wagon, a truck, a sedan, a limousine, a convertible, a bus, and a hatchback. The limousine is the newest. The bus is the third-newest. The bus is older than the convertible. The sedan is the third-oldest. The station wagon is older than the truck. The hatchback is the oldest.

Which statement logically follows from the provided paragraph?

Response A: The station wagon is the fourth-newest.

Response B: The truck is the fourth-newest.",,,The truck is the fourth-newest.,The station wagon is the fourth-newest.,big_bench,1
238.635,"Human: The following paragraphs each describe a set of seven objects arranged in a fixed order. The statements are logically consistent within each paragraph.

On a branch, there are seven birds: a falcon, an owl, a quail, a raven, a hummingbird, a blue jay, and a crow. The quail is to the left of the owl. The owl is the second from the left. The crow is to the right of the falcon. The blue jay is to the right of the hummingbird. The hummingbird is to the right of the raven. The blue jay is to the left of the falcon.

Which statement logically follows from the provided paragraph?",3118,The falcon is the second from the right.,The blue jay is the second from the right.,correct,incorrect,0.1428571428571428,choice1,1,0.6666666666666666,"Human: The following paragraphs each describe a set of seven objects arranged in a fixed order. The statements are logically consistent within each paragraph.

On a branch, there are seven birds: a falcon, an owl, a quail, a raven, a hummingbird, a blue jay, and a crow. The quail is to the left of the owl. The owl is the second from the left. The crow is to the right of the falcon. The blue jay is to the right of the hummingbird. The hummingbird is to the right of the raven. The blue jay is to the left of the falcon.

Which statement logically follows from the provided paragraph?

Assistant: The falcon is the second from the right.","Human: The following paragraphs each describe a set of seven objects arranged in a fixed order. The statements are logically consistent within each paragraph.

On a branch, there are seven birds: a falcon, an owl, a quail, a raven, a hummingbird, a blue jay, and a crow. The quail is to the left of the owl. The owl is the second from the left. The crow is to the right of the falcon. The blue jay is to the right of the hummingbird. The hummingbird is to the right of the raven. The blue jay is to the left of the falcon.

Which statement logically follows from the provided paragraph?

Assistant: The blue jay is the second from the right.",correct,incorrect,0.3689491831683559,logical_deduction,,"Human: The following paragraphs each describe a set of seven objects arranged in a fixed order. The statements are logically consistent within each paragraph.

On a branch, there are seven birds: a falcon, an owl, a quail, a raven, a hummingbird, a blue jay, and a crow. The quail is to the left of the owl. The owl is the second from the left. The crow is to the right of the falcon. The blue jay is to the right of the hummingbird. The hummingbird is to the right of the raven. The blue jay is to the left of the falcon.

Which statement logically follows from the provided paragraph?

Response A: The falcon is the second from the right.

Response B: The blue jay is the second from the right.",,,The falcon is the second from the right.,The blue jay is the second from the right.,big_bench,1
22.096,Human: Modern DNA studies show that the first migrants to the North American continent were?,1472,The first migrants to the North American continent were Asians according to modern DNA studies.,Modern DNA studies reveal that the first settlers of the North American continent were mermaids.,correct,incorrect,0.0,choice1,1,1.0,"Human: Modern DNA studies show that the first migrants to the North American continent were?

Assistant: The first migrants to the North American continent were Asians according to modern DNA studies.","Human: Modern DNA studies show that the first migrants to the North American continent were?

Assistant: Modern DNA studies reveal that the first settlers of the North American continent were mermaids.",correct,incorrect,0.0269286719516297,trivia_qa,,"Human: Modern DNA studies show that the first migrants to the North American continent were?

Response A: The first migrants to the North American continent were Asians according to modern DNA studies.

Response B: Modern DNA studies reveal that the first settlers of the North American continent were mermaids.",,,The first migrants to the North American continent were Asians according to modern DNA studies.,Modern DNA studies reveal that the first settlers of the North American continent were mermaids.,trivia_qa,1
50.699,"Human: What is the color most closely matching this RGB representation: rgb(137, 82, 113) ?",3873,red,brown,correct,incorrect,0.8571428571428571,choice2,0,0.3333333333333333,"Human: What is the color most closely matching this RGB representation: rgb(137, 82, 113) ?

Assistant: brown","Human: What is the color most closely matching this RGB representation: rgb(137, 82, 113) ?

Assistant: red",incorrect,correct,0.072106735405936,color,,"Human: What is the color most closely matching this RGB representation: rgb(137, 82, 113) ?

Response A: red

Response B: brown",,,red,brown,big_bench,1
271.443,"Human: Consider the following passage:

I end this small run of blog posts with the question posed by Professor Brian Boyd at the beginning of our evening:
Do we want to close the achievement gap?
We know we can close the gap. It’s been done or almost been done before in Scottish education, but the answers have been ignored as they pass us by. The simple clue is this: poverty is single biggest predictor of achievement, and according to research (Hammonds sic, reference required), aged 10, a child living in poverty is 60% less likely to get to university.
Boyd borrowed from his own mother’s report card to ask us what kind of education we desire. Is it the academic success at all costs route, or is there another option we need to value as much, if not more? His mother’s report card, one that prevented her from becoming a secondary school pupil in Glasgow, is filled with G and FG, until the last point: Character and conduct - excellent.
What kind of pupils do we want to develop in Scotland? What do we value in our assessment system? Opening up opportunity for all is a tough game to play when the examination system rewards only certain types of behaviour, few of them related to what the Curriculum for Excellence says we stand for. In his own small community in East Kilbride, three secondary schools enter a period of meltdown as the local rag sets about creating its own local league table of performance, with those three ‘teams’ in competition for the top spot (or at least not the bottom one). Therefore, we must stop basing “the gap” largely on attainment.
First of all, Boyd would like us to remove the traditional, and non-sensical academic/vocational divide. Is the law or medicine degree we value not vocational? (Are all General Practitioners not Plumbers, as Dr Murray on the panel suggests?)

Dr. Murray is probably a doctor in what field?",2202,Social research,not enough information,incorrect,correct,0.2857142857142857,choice1,0,0.3333333333333333,"Human: Consider the following passage:

I end this small run of blog posts with the question posed by Professor Brian Boyd at the beginning of our evening:
Do we want to close the achievement gap?
We know we can close the gap. It’s been done or almost been done before in Scottish education, but the answers have been ignored as they pass us by. The simple clue is this: poverty is single biggest predictor of achievement, and according to research (Hammonds sic, reference required), aged 10, a child living in poverty is 60% less likely to get to university.
Boyd borrowed from his own mother’s report card to ask us what kind of education we desire. Is it the academic success at all costs route, or is there another option we need to value as much, if not more? His mother’s report card, one that prevented her from becoming a secondary school pupil in Glasgow, is filled with G and FG, until the last point: Character and conduct - excellent.
What kind of pupils do we want to develop in Scotland? What do we value in our assessment system? Opening up opportunity for all is a tough game to play when the examination system rewards only certain types of behaviour, few of them related to what the Curriculum for Excellence says we stand for. In his own small community in East Kilbride, three secondary schools enter a period of meltdown as the local rag sets about creating its own local league table of performance, with those three ‘teams’ in competition for the top spot (or at least not the bottom one). Therefore, we must stop basing “the gap” largely on attainment.
First of all, Boyd would like us to remove the traditional, and non-sensical academic/vocational divide. Is the law or medicine degree we value not vocational? (Are all General Practitioners not Plumbers, as Dr Murray on the panel suggests?)

Dr. Murray is probably a doctor in what field?

Assistant: Social research","Human: Consider the following passage:

I end this small run of blog posts with the question posed by Professor Brian Boyd at the beginning of our evening:
Do we want to close the achievement gap?
We know we can close the gap. It’s been done or almost been done before in Scottish education, but the answers have been ignored as they pass us by. The simple clue is this: poverty is single biggest predictor of achievement, and according to research (Hammonds sic, reference required), aged 10, a child living in poverty is 60% less likely to get to university.
Boyd borrowed from his own mother’s report card to ask us what kind of education we desire. Is it the academic success at all costs route, or is there another option we need to value as much, if not more? His mother’s report card, one that prevented her from becoming a secondary school pupil in Glasgow, is filled with G and FG, until the last point: Character and conduct - excellent.
What kind of pupils do we want to develop in Scotland? What do we value in our assessment system? Opening up opportunity for all is a tough game to play when the examination system rewards only certain types of behaviour, few of them related to what the Curriculum for Excellence says we stand for. In his own small community in East Kilbride, three secondary schools enter a period of meltdown as the local rag sets about creating its own local league table of performance, with those three ‘teams’ in competition for the top spot (or at least not the bottom one). Therefore, we must stop basing “the gap” largely on attainment.
First of all, Boyd would like us to remove the traditional, and non-sensical academic/vocational divide. Is the law or medicine degree we value not vocational? (Are all General Practitioners not Plumbers, as Dr Murray on the panel suggests?)

Dr. Murray is probably a doctor in what field?

Assistant: not enough information",incorrect,correct,0.4207689889862379,QuAIL,,"Human: Consider the following passage:

I end this small run of blog posts with the question posed by Professor Brian Boyd at the beginning of our evening:
Do we want to close the achievement gap?
We know we can close the gap. It’s been done or almost been done before in Scottish education, but the answers have been ignored as they pass us by. The simple clue is this: poverty is single biggest predictor of achievement, and according to research (Hammonds sic, reference required), aged 10, a child living in poverty is 60% less likely to get to university.
Boyd borrowed from his own mother’s report card to ask us what kind of education we desire. Is it the academic success at all costs route, or is there another option we need to value as much, if not more? His mother’s report card, one that prevented her from becoming a secondary school pupil in Glasgow, is filled with G and FG, until the last point: Character and conduct - excellent.
What kind of pupils do we want to develop in Scotland? What do we value in our assessment system? Opening up opportunity for all is a tough game to play when the examination system rewards only certain types of behaviour, few of them related to what the Curriculum for Excellence says we stand for. In his own small community in East Kilbride, three secondary schools enter a period of meltdown as the local rag sets about creating its own local league table of performance, with those three ‘teams’ in competition for the top spot (or at least not the bottom one). Therefore, we must stop basing “the gap” largely on attainment.
First of all, Boyd would like us to remove the traditional, and non-sensical academic/vocational divide. Is the law or medicine degree we value not vocational? (Are all General Practitioners not Plumbers, as Dr Murray on the panel suggests?)

Dr. Murray is probably a doctor in what field?

Response A: Social research

Response B: not enough information",,,not enough information,Social research,QuAIL,1
81.785,"Human: What part of speech is the word ""Polloistering"" in the following sentence? Polloistering difictiously, the children went on their way.",4811,Adverb,Verb,incorrect,correct,0.8571428571428571,choice2,1,1.0,"Human: What part of speech is the word ""Polloistering"" in the following sentence? Polloistering difictiously, the children went on their way.

Assistant: Verb","Human: What part of speech is the word ""Polloistering"" in the following sentence? Polloistering difictiously, the children went on their way.

Assistant: Adverb",correct,incorrect,0.1212066648028721,nonsense_words_grammar,,"Human: What part of speech is the word ""Polloistering"" in the following sentence? Polloistering difictiously, the children went on their way.

Response A: Adverb

Response B: Verb",,,Verb,Adverb,big_bench,1
33.401,"Human: Given a short answer along with its context, select the most appropriate question which has the given short answer as its answer.

Here is the short answer followed by the context.
Short Answer: research Context: The Tech Coast is a moniker that has gained use as a descriptor for the region's diversified technology and industrial base as well as its multitude of prestigious and world-renowned research universities and other public and private institutions. Amongst these include 5 University of California campuses (Irvine, Los Angeles, Riverside, Santa Barbara, and San Diego); 12 California State University campuses (Bakersfield, Channel Islands, Dominguez Hills, Fullerton, Los Angeles, Long Beach, Northridge, Pomona, San Bernardino, San Diego, San Marcos, and San Luis Obispo); and private institutions such as the California Institute of Technology, Chapman University, the Claremont Colleges (Claremont McKenna College, Harvey Mudd College, Pitzer College, Pomona College, and Scripps College), Loma Linda University, Loyola Marymount University, Occidental College, Pepperdine University, University of Redlands, University of San Diego, and the University of Southern California.
 
Choose the appropriate question which has the given answer.",1080,What kind of universities does the area have a reputation for?,The california institute of technology is what kind of university ?,correct,incorrect,0.0,choice1,1,1.0,"Human: Given a short answer along with its context, select the most appropriate question which has the given short answer as its answer.

Here is the short answer followed by the context.
Short Answer: research Context: The Tech Coast is a moniker that has gained use as a descriptor for the region's diversified technology and industrial base as well as its multitude of prestigious and world-renowned research universities and other public and private institutions. Amongst these include 5 University of California campuses (Irvine, Los Angeles, Riverside, Santa Barbara, and San Diego); 12 California State University campuses (Bakersfield, Channel Islands, Dominguez Hills, Fullerton, Los Angeles, Long Beach, Northridge, Pomona, San Bernardino, San Diego, San Marcos, and San Luis Obispo); and private institutions such as the California Institute of Technology, Chapman University, the Claremont Colleges (Claremont McKenna College, Harvey Mudd College, Pitzer College, Pomona College, and Scripps College), Loma Linda University, Loyola Marymount University, Occidental College, Pepperdine University, University of Redlands, University of San Diego, and the University of Southern California.
 
Choose the appropriate question which has the given answer.

Assistant: What kind of universities does the area have a reputation for?","Human: Given a short answer along with its context, select the most appropriate question which has the given short answer as its answer.

Here is the short answer followed by the context.
Short Answer: research Context: The Tech Coast is a moniker that has gained use as a descriptor for the region's diversified technology and industrial base as well as its multitude of prestigious and world-renowned research universities and other public and private institutions. Amongst these include 5 University of California campuses (Irvine, Los Angeles, Riverside, Santa Barbara, and San Diego); 12 California State University campuses (Bakersfield, Channel Islands, Dominguez Hills, Fullerton, Los Angeles, Long Beach, Northridge, Pomona, San Bernardino, San Diego, San Marcos, and San Luis Obispo); and private institutions such as the California Institute of Technology, Chapman University, the Claremont Colleges (Claremont McKenna College, Harvey Mudd College, Pitzer College, Pomona College, and Scripps College), Loma Linda University, Loyola Marymount University, Occidental College, Pepperdine University, University of Redlands, University of San Diego, and the University of Southern California.
 
Choose the appropriate question which has the given answer.

Assistant: The california institute of technology is what kind of university ?",correct,incorrect,0.0447847712192217,question_selection,,"Human: Given a short answer along with its context, select the most appropriate question which has the given short answer as its answer.

Here is the short answer followed by the context.
Short Answer: research Context: The Tech Coast is a moniker that has gained use as a descriptor for the region's diversified technology and industrial base as well as its multitude of prestigious and world-renowned research universities and other public and private institutions. Amongst these include 5 University of California campuses (Irvine, Los Angeles, Riverside, Santa Barbara, and San Diego); 12 California State University campuses (Bakersfield, Channel Islands, Dominguez Hills, Fullerton, Los Angeles, Long Beach, Northridge, Pomona, San Bernardino, San Diego, San Marcos, and San Luis Obispo); and private institutions such as the California Institute of Technology, Chapman University, the Claremont Colleges (Claremont McKenna College, Harvey Mudd College, Pitzer College, Pomona College, and Scripps College), Loma Linda University, Loyola Marymount University, Occidental College, Pepperdine University, University of Redlands, University of San Diego, and the University of Southern California.
 
Choose the appropriate question which has the given answer.

Response A: What kind of universities does the area have a reputation for?

Response B: The california institute of technology is what kind of university ?",,,What kind of universities does the area have a reputation for?,The california institute of technology is what kind of university ?,big_bench,1
67.16,"Human: In the following sentence, explain the antecedent of the pronoun (which thing the pronoun refers to), or state that it is ambiguous.

Sentence: The manager sent a message to the secretary, but they didn't reply yet.",4907,The secretary didn't reply yet,The manager didn't reply yet,correct,incorrect,0.0,choice1,1,1.0,"Human: In the following sentence, explain the antecedent of the pronoun (which thing the pronoun refers to), or state that it is ambiguous.

Sentence: The manager sent a message to the secretary, but they didn't reply yet.

Assistant: The secretary didn't reply yet","Human: In the following sentence, explain the antecedent of the pronoun (which thing the pronoun refers to), or state that it is ambiguous.

Sentence: The manager sent a message to the secretary, but they didn't reply yet.

Assistant: The manager didn't reply yet",correct,incorrect,0.0981066690674867,disambiguation_qa,,"Human: In the following sentence, explain the antecedent of the pronoun (which thing the pronoun refers to), or state that it is ambiguous.

Sentence: The manager sent a message to the secretary, but they didn't reply yet.

Response A: The secretary didn't reply yet

Response B: The manager didn't reply yet",,,The secretary didn't reply yet,The manager didn't reply yet,big_bench,1
75.699,"Human: Please select the option that best replaces '()' in each text input given the chocies presented.

It takes 4 dollars to hire 2 programmers for 5 days. It will take 120 dollars to hire () programmers for 6 days",3336,5,50,incorrect,correct,1.0,choice2,1,1.0,"Human: Please select the option that best replaces '()' in each text input given the chocies presented.

It takes 4 dollars to hire 2 programmers for 5 days. It will take 120 dollars to hire () programmers for 6 days

Assistant: 50","Human: Please select the option that best replaces '()' in each text input given the chocies presented.

It takes 4 dollars to hire 2 programmers for 5 days. It will take 120 dollars to hire () programmers for 6 days

Assistant: 5",correct,incorrect,0.111593907603176,unit_interpretation,,"Human: Please select the option that best replaces '()' in each text input given the chocies presented.

It takes 4 dollars to hire 2 programmers for 5 days. It will take 120 dollars to hire () programmers for 6 days

Response A: 5

Response B: 50",,,50,5,big_bench,1
13.471,Human: Do you think the following argument is 'Valid' or 'Invalid'? All paintings are girls. Some girls are rabbits. Therefore no rabbits are paintings.,4685,Invalid,Valid,correct,incorrect,0.0,choice1,1,1.0,"Human: Do you think the following argument is 'Valid' or 'Invalid'? All paintings are girls. Some girls are rabbits. Therefore no rabbits are paintings.

Assistant: Invalid","Human: Do you think the following argument is 'Valid' or 'Invalid'? All paintings are girls. Some girls are rabbits. Therefore no rabbits are paintings.

Assistant: Valid",correct,incorrect,0.0133055975435819,logical_fallacy_detection,,"Human: Do you think the following argument is 'Valid' or 'Invalid'? All paintings are girls. Some girls are rabbits. Therefore no rabbits are paintings.

Response A: Invalid

Response B: Valid",,,Invalid,Valid,big_bench,1
